,file,L,a,b
74,images//929215_352643904900366_812094193_n-9-52.png,42.41174111573851,-2.017943642588377,10.158301490266176
75,images//929215_352643904900366_812094193_n-9-919.png,36.856136616105374,21.05724253331973,0.3346428922637177
76,images//38220207_305272750242445_8507116683251417088_n.png,34.62484588241191,5.136314206933237,10.77002357804313
77,images//18012115_679776158876986_241008280179048448_n.png,58.88998259391546,4.197107703828294,21.303517678897606
78,images//11049412_1389089811407939_622667532_n.png,82.25198225186662,0.3343789509751054,-3.6840299226833304
79,images//929215_352643904900366_812094193_n-9-892.png,60.16613196487782,-6.633254480022216,1.4812914338953391
80,images//11246751_386078211580622_2083207371_n.png,49.50921140736229,11.113292163911144,11.83182538992795
81,images//929215_352643904900366_812094193_n-9-886.png,55.947018738813235,-1.8537824682747759,10.495284505702841
82,images//929215_352643904900366_812094193_n-9-138.png,56.930959762259235,3.2317576849312255,6.107850277560949
83,images//929215_352643904900366_812094193_n-9-1249.png,52.948052127488495,-0.9067836407952293,2.2424981988158286
84,images//929215_352643904900366_812094193_n-9-110.png,36.67951131513068,14.362554187872997,6.759298348174022
85,images//929215_352643904900366_812094193_n-9-1261.png,84.93476915853554,-2.1104532783393513,2.8870838530051754
86,images//929215_352643904900366_812094193_n-9-676.png,20.45822701745874,5.348734891321197,3.337802258163248
87,images//929215_352643904900366_812094193_n-9-662.png,51.95693348569556,2.3313960583185223,4.023849424111988
88,images//929215_352643904900366_812094193_n-9-1275.png,50.96069141888068,7.78966544315853,-19.46837570986225
89,images//929215_352643904900366_812094193_n-9-104.png,57.06256732947273,19.725926743493034,10.492805469787942
90,images//15403462_1857806237797832_4540858498728067072_n.png,45.99979863486703,1.1700619110493218,-1.613163800279804
91,images//11417354_845548778814047_1566674791_n.png,69.07952514365695,5.625118349100415,17.55978626121055
92,images//929215_352643904900366_812094193_n-9-689.png,52.02226626973482,3.2831215543718946,7.368087516375878
93,images//929215_352643904900366_812094193_n-9-851.png,55.65167801999851,-7.528361901881972,31.591582468126184
94,images//929215_352643904900366_812094193_n-9-845.png,55.987523216042426,-3.856670265820987,10.885987441222408
95,images//929215_352643904900366_812094193_n-9-879.png,44.01675812989621,13.502331699693954,1.3924800177569088
96,images//929215_352643904900366_812094193_n-9-448.png,48.77786459989312,0.8183254739443437,3.413985182278239
97,images//10986340_402014366637196_325548791_n.png,51.863796467857185,4.928803338202517,2.82709879104006
98,images//929215_352643904900366_812094193_n-9-474.png,13.676734292345017,1.3142887978001665,0.9431148698042047
99,images//31493309_1953060861673808_3486751018937483264_n.png,45.61988894057434,1.4904311734782412,7.976596799513053
100,images//30602233_175300876455361_9055002700306972672_n.png,53.96175045708599,9.156210627332872,11.891989985554881
101,images//929215_352643904900366_812094193_n-9-1063.png,48.459534627073836,2.8208987537449235,-14.820097730145022
102,images//929215_352643904900366_812094193_n-9-312.png,68.6814238960096,-6.711585886282968,-5.686016766754728
103,images//929215_352643904900366_812094193_n-9-306.png,58.542329448776385,-12.329501929778614,-15.17665875610746
104,images//929215_352643904900366_812094193_n-9-1077.png,56.09500673500365,1.4607662020381538,2.973801392374603
105,images//929215_352643904900366_812094193_n-9-460.png,44.13882534364713,-1.6761005400268423,12.347945562836411
106,images//929215_352643904900366_812094193_n-9-1088.png,57.92009157816332,-9.059947181462936,11.39975678009933
107,images//13649193_329094640762443_831489846_n.png,43.408712926583945,1.5354223096034285,4.803230834904198
108,images//929215_352643904900366_812094193_n-9-489.png,40.052705154524396,-3.3488905380590825,8.584293652436273
109,images//13117921_1021505151238202_446169651_n.png,40.07503867049205,-3.782201374742339,9.192297125667736
110,images//13126853_869841069812229_1063500707_n.png,55.73079436209161,1.373965773905407,3.51484961026134
111,images//929215_352643904900366_812094193_n-9-310.png,44.43754169881055,2.7848881156104692,8.221271501653508
112,images//929215_352643904900366_812094193_n-9-1061.png,36.033721992469594,0.2433458872284442,8.769119443811874
113,images//929215_352643904900366_812094193_n-9-462.png,52.832133890235866,4.791794145222672,-10.351622842505675
114,images//929215_352643904900366_812094193_n-9-1075.png,36.947108329649495,16.015518181921607,4.249513720017863
115,images//929215_352643904900366_812094193_n-9-304.png,43.51808188427642,3.702580601399224,-1.7597628759766004
116,images//929215_352643904900366_812094193_n-9-338.png,66.27077380926326,-0.2703747320183556,2.1926651412433973
117,images//929215_352643904900366_812094193_n-9-1049.png,64.28109355458798,0.5180372669575312,-2.0870664079829795
118,images//12750224_1682697885336197_879644877_n.png,48.7234273578736,50.5800961278639,31.59792466883754
119,images//21147276_314067585725680_493994502592135168_n.png,49.1840654770794,1.4229485644712765,13.277136645593911
120,images//10553974_1427040460927415_768194062_n.png,66.50344697166621,4.504919278484355,3.001962873785093
121,images//929215_352643904900366_812094193_n-9-853.png,50.470976795728774,0.4109079715863616,28.239921044392236
122,images//929215_352643904900366_812094193_n-9-1288.png,33.23456304382709,-1.5159342250277246,-6.784874537701134
123,images//929215_352643904900366_812094193_n-9-847.png,54.11044098518664,-14.799370892900292,5.731459408676215
124,images//929215_352643904900366_812094193_n-9-674.png,53.38656118214557,3.1946967097434493,0.6356892657148285
125,images//929215_352643904900366_812094193_n-9-1263.png,24.21063533664445,3.2629652208995115,-5.262928024991084
126,images//929215_352643904900366_812094193_n-9-112.png,51.0844971855407,0.946696886291743,-8.819761146127638
127,images//929215_352643904900366_812094193_n-9-106.png,56.246811992593024,-4.896752719274351,-15.294748158353809
128,images//929215_352643904900366_812094193_n-9-1277.png,54.69546889758827,-1.869990781644931,13.372381646218843
129,images//929215_352643904900366_812094193_n-9-660.png,71.35914881134951,2.201812378449259,-5.522235707379458
130,images//13741378_1213380978706465_1444733201_n.png,58.89018248613658,2.837296796971211,8.72295883402392
131,images//929215_352643904900366_812094193_n-9-648.png,55.31090993522834,-19.429102213681347,20.664137597720078
132,images//929215_352643904900366_812094193_n-9-890.png,43.57375694125285,5.186044924420951,17.135100343853544
133,images//929215_352643904900366_812094193_n-9-884.png,59.270652830339095,-1.7886545499145003,2.2397752331698646
134,images//929215_352643904900366_812094193_n-9-78.png,45.08202785282192,11.955925089002847,16.16886368963016
135,images//929215_352643904900366_812094193_n-9-927.png,46.909340870290045,-6.44423191199782,0.6776239237299729
136,images//929215_352643904900366_812094193_n-9-44.png,41.81838754748202,-3.919088213919995,-3.177506950020339
137,images//929215_352643904900366_812094193_n-9-50.png,38.75884694155179,12.011844577426347,12.74705032210222
138,images//929215_352643904900366_812094193_n-9-933.png,50.09411278924933,-2.0582904432862428,-2.1657123298155643
139,images//929215_352643904900366_812094193_n-9-700.png,43.47470009721037,-1.5190276133748237,3.8908995055648896
140,images//929215_352643904900366_812094193_n-9-1317.png,38.569593612255545,12.264143263123863,25.904739745901573
141,images//13734458_1219271861439906_1941676578_n.png,52.281035369910974,6.321752522170068,7.073017759785344
142,images//929215_352643904900366_812094193_n-9-1303.png,60.41191481155012,-2.4074087195134943,7.917279963274028
143,images//929215_352643904900366_812094193_n-9-714.png,55.684149338086655,3.8915565363552127,-3.8447238532410535
144,images//929215_352643904900366_812094193_n-9-87.png,84.7286197269352,4.202008039737107,-5.9117726504610015
145,images//929215_352643904900366_812094193_n-9-93.png,49.49205374887132,12.280786578631892,17.457789240003642
146,images//929215_352643904900366_812094193_n-9-728.png,47.51079712168116,-6.785786637974156,4.765007235390409
147,images//28763506_360346081115664_4058549408147439616_n.png,61.47161506033905,0.06826702309426147,-3.3008601882512236
148,images//929215_352643904900366_812094193_n-9-264.png,39.43423741211392,8.97900655906059,16.577346311695184
149,images//929215_352643904900366_812094193_n-9-1115.png,57.88480434896831,0.3355850761756831,5.254949759505957
150,images//929215_352643904900366_812094193_n-9-502.png,36.72421202583543,3.028023859147195,12.383596018221638
151,images//929215_352643904900366_812094193_n-9-516.png,36.19982616439868,4.420508957039001,1.2635298739009362
152,images//11910412_757799207699965_1607671499_n.png,81.90271718283189,0.3213768325656186,-3.8135558958910343
153,images//929215_352643904900366_812094193_n-9-1101.png,48.58187607589601,1.3360956205947208,9.249275793889787
154,images//929215_352643904900366_812094193_n-9-270.png,24.21059693697386,5.285655710521324,4.206701023750092
155,images//929215_352643904900366_812094193_n-9-1129.png,54.63319563022735,1.1768100775477115,-3.182968693893547
156,images//929215_352643904900366_812094193_n-9-258.png,43.38634328206865,5.182039241164804,5.280626156622469
157,images//924849_961171243949976_899310604_n.png,55.98915469266482,6.16546588593278,5.582214306964809
158,images//929215_352643904900366_812094193_n-9-8.png,68.57699594860179,0.3201450852268192,0.6158056195004661
159,images//11264670_1612687305663382_40343395_n.png,82.35247529345884,0.36707059372054995,-3.8344800973017916
160,images//13767506_1663468377310094_2146437773_n.png,39.8041816023546,5.84176990255851,8.72283911157784
161,images//11910297_1616101335319450_1522278381_n.png,40.81681276622717,3.991433419859263,4.6135413654906285
162,images//929215_352643904900366_812094193_n-9-259.png,39.958653083378266,14.61137168779263,17.77106809127078
163,images//929215_352643904900366_812094193_n-9-9.png,62.12148227021366,3.4324641501475286,11.034892841577275
164,images//929215_352643904900366_812094193_n-9-517.png,36.856062864318076,1.0124219888700035,-8.341453396839094
165,images//929215_352643904900366_812094193_n-9-271.png,27.160671844777262,-1.1001675263437922,1.123696289435923
166,images//929215_352643904900366_812094193_n-9-1100.png,52.93846288403198,3.2962949687500758,0.64736620084482
167,images//929215_352643904900366_812094193_n-9-1114.png,29.23382066002311,15.082502674903584,16.7755811972857
168,images//929215_352643904900366_812094193_n-9-265.png,49.351826211505326,11.057911442922048,16.555791431873814
169,images//929215_352643904900366_812094193_n-9-503.png,62.61135702979636,-1.9285452770681262,-0.6588320710976244
170,images//11192834_418769864963224_2060342568_n.png,49.42449354654998,9.3889490470185,11.3323642746514
171,images//929215_352643904900366_812094193_n-9-92.png,38.09110528796272,23.999943745908386,-10.960076338707012
172,images//27881529_796941660489618_675076087637606400_n.png,35.0066371531866,2.088716577162649,3.00299717793758
173,images//929215_352643904900366_812094193_n-9-729.png,38.43681970501693,-1.4604752795828935,4.538088963349399
174,images//929215_352643904900366_812094193_n-9-86.png,50.475321495788805,-4.390160230492965,12.26011145468696
175,images//929215_352643904900366_812094193_n-9-1302.png,47.76310800119657,-1.0377341618950955,12.525170839439767
176,images//929215_352643904900366_812094193_n-9-715.png,72.10721887337137,-15.112705657953889,5.992118142571622
177,images//929215_352643904900366_812094193_n-9-701.png,27.453830943665064,-5.705466642451647,1.0589429786841944
178,images//11056019_1630362363854503_1029287914_n.png,81.92761559412543,0.3212007955674593,-3.755420622078303
179,images//929215_352643904900366_812094193_n-9-1316.png,63.95447507267467,-1.488429201500233,1.5882769264392884
180,images//929215_352643904900366_812094193_n-9-51.png,62.077351884698714,-2.137507100400511,12.700941395974025
181,images//929215_352643904900366_812094193_n-9-932.png,50.53604872217871,2.153140924509608,4.343612776840714
182,images//929215_352643904900366_812094193_n-9-926.png,53.20500478826045,-4.098376526879572,6.191682519067953
183,images//929215_352643904900366_812094193_n-9-45.png,48.30649760690172,-2.908709652841379,-1.9126797292546236
184,images//11055576_1375437472780291_1494207600_n.png,55.76720624707626,-6.793056655916233,3.3429741391283647
185,images//929215_352643904900366_812094193_n-9-79.png,46.53758558729971,-6.5510405814245285,-4.688942768327986
186,images//17334242_227712914302067_522370801760993280_n.png,57.44272347500742,40.93978964052167,26.753803460792422
187,images//15337120_349062938796313_5960262159748300800_n.png,46.76641802631502,6.7446856147531,10.518890296485687
188,images//929215_352643904900366_812094193_n-9-885.png,19.11662323635794,-0.7762491321517708,8.855449130213195
189,images//929215_352643904900366_812094193_n-9-891.png,40.1880313764643,8.63035483675447,-28.659201426471736
190,images//929215_352643904900366_812094193_n-9-649.png,53.59438108314319,-3.5821329118069554,10.689814222725726
191,images//929215_352643904900366_812094193_n-9-1276.png,38.52416637949088,4.745538490695816,13.4109841370855
192,images//929215_352643904900366_812094193_n-9-107.png,50.9920241383105,-8.947224501041122,3.2348117783151213
193,images//929215_352643904900366_812094193_n-9-661.png,68.10618906817778,-9.277807851412657,4.887361586171711
194,images//15258768_383983878609617_5316077993754361856_n.png,43.754700837423606,-0.4927613294911262,11.449830647919052
195,images//929215_352643904900366_812094193_n-9-675.png,55.59594496306339,47.75696843482331,52.79032761998038
196,images//12747818_966379176733021_1722000684_n.png,49.871175934458606,8.199296731929852,3.7126371010739856
197,images//11137945_804786459598485_962065124_n.png,72.28789621046079,3.468047736212119,-6.3884374459867495
198,images//929215_352643904900366_812094193_n-9-113.png,48.86770617918988,-7.221927036531726,4.063615899457378
199,images//13731372_501507726640465_7103999_n.png,47.728849213328786,-1.960050489759136,-2.849814683804063
200,images//929215_352643904900366_812094193_n-9-1262.png,19.209116851504188,0.5454951252995572,-9.736919212974998
201,images//929215_352643904900366_812094193_n-9-1289.png,53.48934659101875,4.182019677242204,7.9963860077743565
202,images//929215_352643904900366_812094193_n-9-846.png,39.280827865295876,20.79482048327343,32.56004111961258
203,images//929215_352643904900366_812094193_n-9-852.png,49.633660344551714,2.6741850901548774,2.0255909561554075
204,images//929215_352643904900366_812094193_n-9-1048.png,55.341713579873044,3.4517592750437736,1.7084599563225382
205,images//929215_352643904900366_812094193_n-9-339.png,20.046562190853866,3.383623456476152,1.1221478950863315
206,images//12543151_1693175660917836_13329479_n.png,70.06402856053055,-1.0915463856180985,-4.241934888791572
207,images//929215_352643904900366_812094193_n-9-463.png,42.98385261156896,4.185704013283913,-7.0569478344009475
208,images//929215_352643904900366_812094193_n-9-305.png,42.628121174597084,6.380170270921366,16.51523651113584
209,images//929215_352643904900366_812094193_n-9-1074.png,39.518301949047085,0.6662894115222692,-16.655277236613575
210,images//12328102_1749456935275912_1853626263_n.png,30.777223731674326,35.05671028693679,11.73991896890853
211,images//929215_352643904900366_812094193_n-9-1060.png,54.0291730007402,2.4812412746675108,3.3141562787476926
212,images//929215_352643904900366_812094193_n-9-311.png,52.254854651239874,-0.7105736154658726,1.5321035336849635
213,images//12353476_1649113608701642_1128020775_n.png,46.068904308524836,4.293030021470906,6.9859775320609065
214,images//929215_352643904900366_812094193_n-9-488.png,15.778542160666374,8.05376921580044,11.032410800549414
215,images//11078400_832368743501319_241438276_n.png,45.87421622764273,4.21652688871956,2.4278280743345486
216,images//929215_352643904900366_812094193_n-9-498.png,69.79181492591744,15.213867926807218,-4.326754224400627
217,images//10570105_798183556916717_1857177762_n.png,45.03614530321673,7.609401026527871,3.1647751289253803
218,images//16464309_694047217443952_5923603132113223680_n.png,36.47135437369657,7.436350632571061,12.285658587394032
219,images//929215_352643904900366_812094193_n-9-1058.png,56.948620625185725,-0.001344646720498388,-9.822426064247148
220,images//929215_352643904900366_812094193_n-9-329.png,44.115075214150465,12.160824950965319,8.333646107563426
221,images//10454218_890581817629033_1336316294_n.png,44.868841670691914,10.985733812619886,6.1532628384819965
222,images//929215_352643904900366_812094193_n-9-473.png,40.66628096354994,7.816624617679976,4.4686006415271144
223,images//929215_352643904900366_812094193_n-9-315.png,23.891670937782877,4.008720740201609,-24.08010629053242
224,images//929215_352643904900366_812094193_n-9-1064.png,44.609116163411386,5.107210949830154,4.929103113503405
225,images//929215_352643904900366_812094193_n-9-1070.png,60.735732065396135,-9.988072820350581,24.121922200810747
226,images//929215_352643904900366_812094193_n-9-301.png,65.1625753131904,1.4261542216895413,3.759371529034963
227,images//929215_352643904900366_812094193_n-9-467.png,49.084201128831076,3.171980374532896,-1.6175196004446182
228,images//929215_352643904900366_812094193_n-9-1299.png,23.009238897442597,9.274126555025145,-12.98266578607296
229,images//16122851_405332829819401_7185968671234195456_n.png,75.74870160679646,1.3914570681851846,6.214076243366714
230,images//929215_352643904900366_812094193_n-9-856.png,55.68769429981511,7.006596614703024,17.606922113821874
231,images//929215_352643904900366_812094193_n-9-842.png,45.40493421525406,0.9976560874373681,5.106712722031677
232,images//12826127_1047487998656571_1479482125_n.png,49.0867791021775,7.759729124930751,7.357667753261431
233,images//927447_259687470868691_2035903376_n.png,52.49951365451609,-0.4844870838297565,12.572907997896714
234,images//929215_352643904900366_812094193_n-9-895.png,53.909955400978944,1.441353429223236,6.080313800534676
235,images//929215_352643904900366_812094193_n-9-659.png,46.20686843994055,4.048642257935024,7.84469656556825
236,images//929215_352643904900366_812094193_n-9-881.png,39.62884674387143,15.880009609004711,-3.067771914370865
237,images//929215_352643904900366_812094193_n-9-1266.png,56.273083700725564,-2.0211462608198447,7.680391792118169
238,images//929215_352643904900366_812094193_n-9-117.png,35.23044015529357,2.609592375843933,11.177151739009938
239,images//929215_352643904900366_812094193_n-9-671.png,35.30041396714344,-0.5878110596283961,0.5924180975418101
240,images//44692927_2155790241111741_5420450444540720774_n.png,44.483028378057384,7.401396669333001,-3.997561592094847
241,images//42949592_2213150335674617_2457019004528904285_n.png,41.56473801491245,2.2832542213703575,3.715132049504433
242,images//929215_352643904900366_812094193_n-9-665.png,44.70180141407166,-0.2913595658734984,11.21555719834915
243,images//12356332_1085609738130390_1176730649_n.png,49.7436630541271,3.3703899010025484,1.71525960078136
244,images//929215_352643904900366_812094193_n-9-103.png,39.61376970116287,-2.3909299251339364,7.958801467342296
245,images//929215_352643904900366_812094193_n-9-1272.png,23.33563993774667,-4.619013296503967,4.730170709634393
246,images//929215_352643904900366_812094193_n-9-41.png,57.04574118436176,0.5094945236785566,-3.6304214759261497
247,images//929215_352643904900366_812094193_n-9-922.png,44.5009866885543,0.13524633957967014,28.229142169345046
248,images//929215_352643904900366_812094193_n-9-936.png,39.384456321295886,24.640040013718103,8.83173702823645
249,images//929215_352643904900366_812094193_n-9-55.png,46.81304738455461,12.717368579695817,13.210760502451112
250,images//19367428_244903999330433_3569427163700527104_n.png,55.4453944554899,4.54442883134315,-15.81702961600042
251,images//929215_352643904900366_812094193_n-9-69.png,53.76585946043021,-4.128400244780105,9.375785518332252
252,images//929215_352643904900366_812094193_n-9-82.png,43.065380041053174,-2.2887341346911887,5.443255755255496
253,images//929215_352643904900366_812094193_n-9-1448.png,18.171178690007096,6.862043494277419,7.719191214608549
254,images//12276894_535650056584085_1681572915_n.png,34.08394474305173,0.2421913712849726,-1.035761158596331
255,images//929215_352643904900366_812094193_n-9-739.png,54.33553396082118,-3.698326699529037,6.558691562966288
256,images//929215_352643904900366_812094193_n-9-96.png,52.65689717145278,1.5283664014515417,1.1150975242735166
257,images//929215_352643904900366_812094193_n-9-1312.png,70.61516150767183,0.10475146421445569,3.884538075373966
258,images//929215_352643904900366_812094193_n-9-705.png,10.651375223308143,4.756528906042788,1.1985742116844162
259,images//13329104_1073869332651177_1240320705_n.png,44.827325700198514,-1.390217666081372,-1.019140646660861
260,images//929215_352643904900366_812094193_n-9-711.png,40.38332310241526,-1.678711426427443,8.6125352835512
261,images//929215_352643904900366_812094193_n-9-1306.png,23.97322840604477,9.911022443915176,-9.220062426677929
262,images//13150997_268376376844583_1521941676_n.png,37.29594511352367,4.278251198303008,8.532349203419654
263,images//929215_352643904900366_812094193_n-9-249.png,49.69575296685749,-6.424591208516023,24.45467382765476
264,images//929215_352643904900366_812094193_n-9-1138.png,40.886751951166836,-1.8522866948373509,4.881013288185768
265,images//12917952_1053975547989967_1748460257_n.png,43.54092632275116,2.518378589808796,4.628568474495362
266,images//929215_352643904900366_812094193_n-9-507.png,47.88365763389045,2.2769137801709745,34.05465545847005
267,images//13743533_163709157371549_648053771_n.png,68.38256188249983,-10.24549677870333,-3.948085995098286
268,images//929215_352643904900366_812094193_n-9-261.png,56.96839634038121,-0.5365919468965508,13.940048916715723
269,images//12523745_1545046522479989_476571414_n.png,42.31767806579526,6.222964323533587,9.144174019165497
270,images//929215_352643904900366_812094193_n-9-1110.png,53.72911015659867,-10.059270225432233,-4.5654783851165295
271,images//929215_352643904900366_812094193_n-9-1104.png,38.77927775348942,2.021397833740089,-4.5598152880727705
272,images//929215_352643904900366_812094193_n-9-275.png,65.4241606580396,-4.036411580951599,14.815727474568838
273,images//929215_352643904900366_812094193_n-9-513.png,47.25866717130444,-2.605783578770471,16.787329576798502
274,images//11189332_365415033656896_874000400_n.png,55.76720624707626,-6.793056655916233,3.3429741391283647
275,images//929215_352643904900366_812094193_n-9-274.png,63.27705122693619,1.3766941576897442,17.66477693387328
276,images//929215_352643904900366_812094193_n-9-1105.png,51.77527918483469,16.716873596344094,46.41425999025911
277,images//929215_352643904900366_812094193_n-9-512.png,43.020153413095976,6.0841386169038,8.353948625915626
278,images//929215_352643904900366_812094193_n-9-506.png,45.659276566996965,5.842229727599063,14.32805226710382
